FishID,Temp_Trmt,Expt,TankID_Expt,SwimSpeed,MO2,SMR,SMR_AdjRsq,RMR,MMR,Ucrit,FAS,AAS,SL_mm,WholeFishWWT_g,Gonads,GonadWWTg,ParasiteWWT,HSI,LiverLipids,MuscleLipids,Growth,MeanTemp_3Months,ActualTemp_DayofTrial,MeanSalinity_3Months,Salinity_DayofTrial,DaylightHours,DaysSinceFeeding,Acclimation
9392,8,1,8,1.4,103.805541,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.4,96.22948898,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.4,78.27083213,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.6,108.7589945,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.6,105.5042667,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.6,109.04437,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.8,150.997456,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.8,158.5497987,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.8,160.9877954,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9457,8,1,8,0.6,52.22876429,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,0.6,61.05356392,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,0.6,63.78644955,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,0.8,63.77938752,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,0.8,73.84538915,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
